#, Frequency (Hz), Amplitude (Vpp), Gain (dB), Phase (°)
665,208929.6,0.0500,-39.40,85.08
666,211348.9,0.0500,-39.22,86.28
667,213796.2,0.0500,-39.11,84.40
668,216271.9,0.0500,-38.80,84.36
669,218776.2,0.0500,-38.74,84.93
670,221309.5,0.0500,-38.82,85.39
671,223872.1,0.0500,-38.46,84.69
672,226464.4,0.0500,-38.43,85.06
673,229086.8,0.0500,-38.43,83.83
674,231739.5,0.0500,-38.25,83.89
675,234422.9,0.0500,-38.08,84.10
676,237137.4,0.0500,-38.07,84.84
677,239883.3,0.0500,-37.98,83.99
678,242661.0,0.0500,-37.94,83.67
679,245470.9,0.0500,-37.83,84.83
680,248313.3,0.0500,-37.67,83.75
681,251188.6,0.0500,-37.72,83.97
682,254097.3,0.0500,-37.59,84.83
683,257039.6,0.0500,-37.32,81.88
684,260016.0,0.0500,-37.25,84.94
685,263026.8,0.0500,-37.06,84.79
686,266072.5,0.0500,-36.92,85.14
687,269153.5,0.0500,-36.99,84.72
688,272270.1,0.0500,-36.89,83.59
689,275422.9,0.0500,-36.78,84.31
690,278612.1,0.0500,-36.72,83.73
691,281838.3,0.0500,-36.48,84.75
692,285101.8,0.0500,-36.28,83.51
693,288403.2,0.0500,-36.28,84.17
694,291742.7,0.0500,-36.21,83.77
695,295120.9,0.0500,-35.94,84.68
696,298538.3,0.0500,-35.98,83.50
697,301995.2,0.0500,-35.83,83.43
698,305492.1,0.0500,-35.82,84.63
699,309029.5,0.0500,-35.57,83.65
700,312607.9,0.0500,-35.69,83.78
701,316227.8,0.0500,-35.68,84.40
702,319889.5,0.0500,-35.37,82.92
703,323593.7,0.0500,-35.26,83.17
704,327340.7,0.0500,-34.99,83.25
705,331131.1,0.0500,-35.05,81.55
706,334965.4,0.0500,-34.79,83.64
707,338844.2,0.0500,-34.80,83.61
708,342767.8,0.0500,-34.62,83.11
709,346736.9,0.0500,-34.48,83.66
710,350751.9,0.0500,-34.66,83.47
711,354813.4,0.0500,-34.39,82.33
712,358921.9,0.0500,-34.25,83.01
713,363078.1,0.0500,-34.08,81.75
714,367282.3,0.0500,-34.10,82.90
715,371535.2,0.0500,-33.96,83.05
716,375837.4,0.0500,-33.83,82.01
717,380189.4,0.0500,-33.60,82.69
718,384591.8,0.0500,-33.55,81.59
719,389045.1,0.0500,-33.55,82.14
720,393550.1,0.0500,-33.36,82.71
721,398107.2,0.0500,-33.31,82.35
722,402717.0,0.0500,-33.22,82.00
723,407380.3,0.0500,-33.12,81.77
724,412097.5,0.0500,-33.01,80.54
725,416869.4,0.0500,-32.73,81.56
726,421696.5,0.0500,-32.84,81.33
727,426579.5,0.0500,-32.62,81.89
728,431519.1,0.0500,-32.59,81.79
729,436515.8,0.0500,-32.45,81.65
730,441570.4,0.0500,-32.40,81.38
731,446683.6,0.0500,-32.23,82.09
732,451855.9,0.0500,-32.08,81.03
733,457088.2,0.0500,-31.87,81.61
734,462381.0,0.0500,-31.91,78.17
735,467735.1,0.0500,-31.62,81.15
736,473151.3,0.0500,-31.72,79.29
737,478630.1,0.0500,-31.47,81.35
738,484172.4,0.0500,-31.39,81.32
739,489778.8,0.0500,-31.17,81.15
740,495450.2,0.0500,-31.10,81.42
741,501187.2,0.0500,-31.11,80.21
742,506990.7,0.0500,-30.80,80.58
743,512861.4,0.0500,-30.66,80.15
744,518800.0,0.0500,-30.79,80.90
745,524807.5,0.0500,-30.51,79.91
746,530884.4,0.0500,-30.55,78.72
747,537031.8,0.0500,-30.43,79.17
748,543250.3,0.0500,-30.16,77.92
749,549540.9,0.0500,-29.98,78.76
750,555904.3,0.0500,-30.03,79.20
751,562341.3,0.0500,-29.79,79.77
752,568852.9,0.0500,-29.55,79.19
753,575439.9,0.0500,-29.66,78.96
754,582103.2,0.0500,-29.39,78.32
755,588843.7,0.0500,-29.39,79.49
756,595662.1,0.0500,-29.30,79.55
757,602559.6,0.0500,-29.07,78.78
758,609536.9,0.0500,-29.02,78.36
759,616595.0,0.0500,-28.73,77.47
760,623734.8,0.0500,-28.63,77.97
761,630957.3,0.0500,-28.38,78.96
762,638263.5,0.0500,-28.48,77.31
763,645654.2,0.0500,-28.38,76.57
764,653130.6,0.0500,-28.20,77.83
765,660693.4,0.0500,-28.00,77.55
766,668343.9,0.0500,-27.94,76.94
767,676083.0,0.0500,-27.88,77.68
768,683911.6,0.0500,-27.68,77.36
769,691831.0,0.0500,-27.52,77.10
770,699842.0,0.0500,-27.29,76.27
771,707945.8,0.0500,-27.10,76.28
772,716143.4,0.0500,-27.08,75.80
773,724436.0,0.0500,-26.96,74.97
774,732824.5,0.0500,-26.73,76.18
775,741310.2,0.0500,-26.80,75.55
776,749894.2,0.0500,-26.54,74.98
777,758577.6,0.0500,-26.41,74.66
778,767361.5,0.0500,-26.23,74.29
779,776247.1,0.0500,-26.08,74.63
780,785235.6,0.0500,-25.95,74.73
781,794328.2,0.0500,-25.85,74.16
782,803526.1,0.0500,-25.56,73.07
783,812830.5,0.0500,-25.40,73.27
784,822242.6,0.0500,-25.36,73.11
785,831763.8,0.0500,-25.15,72.99
786,841395.1,0.0500,-25.07,73.21
787,851138.0,0.0500,-24.87,72.16
788,860993.8,0.0500,-24.72,72.54
789,870963.6,0.0500,-24.55,71.86
790,881048.9,0.0500,-24.46,71.84
791,891250.9,0.0500,-24.18,71.02
792,901571.1,0.0500,-24.11,70.58
793,912010.8,0.0500,-23.86,70.12
794,922571.4,0.0500,-23.82,70.53
795,933254.3,0.0500,-23.57,69.96
796,944060.9,0.0500,-23.39,69.31
797,954992.6,0.0500,-23.20,69.56
798,966050.9,0.0500,-23.28,69.62
799,977237.2,0.0500,-22.79,68.16
800,988553.1,0.0500,-22.55,67.69
801,1000000.0,0.0500,-22.31,67.07
802,1011579.5,0.0500,-22.29,65.26
803,1023293.0,0.0500,-22.05,66.41
804,1035142.2,0.0500,-21.95,64.41
805,1047128.5,0.0500,-21.64,65.13
806,1059253.7,0.0500,-21.40,64.31
807,1071519.3,0.0500,-21.18,63.38
808,1083926.9,0.0500,-20.65,62.07
809,1096478.2,0.0500,-20.69,62.63
810,1109174.8,0.0500,-20.50,60.07
811,1122018.5,0.0500,-20.28,59.02
812,1135010.8,0.0500,-19.88,59.63
813,1148153.6,0.0500,-19.88,58.21
814,1161448.6,0.0500,-19.49,57.32
815,1174897.6,0.0500,-19.42,55.36
816,1188502.2,0.0500,-19.24,54.50
817,1202264.4,0.0500,-18.89,52.69
818,1216186.0,0.0500,-18.77,51.15
819,1230268.8,0.0500,-18.68,49.65
820,1244514.6,0.0500,-18.60,46.87
821,1258925.4,0.0500,-18.72,46.53
822,1273503.1,0.0500,-18.62,45.97
823,1288249.6,0.0500,-18.73,49.03
824,1303166.8,0.0500,-18.45,47.08
825,1318256.7,0.0500,-18.17,46.65
826,1333521.4,0.0500,-17.81,45.73
827,1348962.9,0.0500,-17.47,43.51
828,1364583.1,0.0500,-17.04,44.37
829,1380384.3,0.0500,-16.88,41.35
830,1396368.4,0.0500,-16.58,40.68
831,1412537.5,0.0500,-16.11,39.08
832,1428894.0,0.0500,-15.82,37.41
833,1445439.8,0.0500,-15.49,34.97
834,1462177.2,0.0500,-15.18,33.20
835,1479108.4,0.0500,-14.89,30.65
836,1496235.7,0.0500,-14.58,28.88
837,1513561.2,0.0500,-14.32,24.83
838,1531087.5,0.0500,-14.20,22.11
839,1548816.6,0.0500,-13.86,19.74
840,1566751.1,0.0500,-13.70,15.96
841,1584893.2,0.0500,-13.48,12.86
842,1603245.4,0.0500,-13.32,8.91
843,1621810.1,0.0500,-13.21,6.26
844,1640589.8,0.0500,-12.96,2.06
845,1659586.9,0.0500,-13.04,-1.45
846,1678804.0,0.0500,-13.11,-5.63
847,1698243.7,0.0500,-13.08,-8.54
848,1717908.4,0.0500,-13.33,-11.93
849,1737800.8,0.0500,-13.28,-15.61
850,1757923.6,0.0500,-13.56,-19.50
851,1778279.4,0.0500,-13.48,-22.83
852,1798870.9,0.0500,-13.78,-26.08
853,1819700.9,0.0500,-14.00,-29.39
854,1840772.0,0.0500,-14.15,-31.91
855,1862087.1,0.0500,-14.48,-35.69
856,1883649.1,0.0500,-14.70,-37.97
857,1905460.7,0.0500,-15.02,-40.94
858,1927524.9,0.0500,-15.31,-42.04
859,1949844.6,0.0500,-15.48,-44.35
860,1972422.7,0.0500,-15.71,-47.59
861,1995262.3,0.0500,-16.01,-49.32
862,2018366.4,0.0500,-16.39,-50.79
863,2041737.9,0.0500,-16.71,-53.25
864,2065380.2,0.0500,-16.92,-54.31
865,2089296.1,0.0500,-17.12,-55.85
866,2113489.0,0.0500,-17.58,-57.12
867,2137962.1,0.0500,-17.76,-60.01
868,2162718.5,0.0500,-17.94,-59.32
869,2187761.6,0.0500,-18.33,-61.17
870,2213094.7,0.0500,-18.79,-64.92
871,2238721.1,0.0500,-18.81,-62.95
872,2264644.3,0.0500,-19.03,-65.08
873,2290867.7,0.0500,-19.89,-64.11
874,2317394.6,0.0500,-19.56,-62.92
875,2344228.8,0.0500,-19.79,-68.36
876,2371373.7,0.0500,-20.06,-67.53
877,2398832.9,0.0500,-20.27,-69.48
878,2426610.1,0.0500,-20.51,-70.74
879,2454708.9,0.0500,-21.22,-73.81
880,2483133.1,0.0500,-21.12,-71.78
881,2511886.4,0.0500,-21.18,-72.71
882,2540972.7,0.0500,-22.29,-72.68
883,2570395.8,0.0500,-21.60,-71.97
884,2600159.6,0.0500,-21.90,-74.57
885,2630268.0,0.0500,-22.08,-76.13
886,2660725.1,0.0500,-22.33,-76.26
887,2691534.8,0.0500,-22.43,-75.02
888,2722701.3,0.0500,-22.67,-77.30
889,2754228.7,0.0500,-22.82,-77.05
890,2786121.2,0.0500,-23.22,-77.37
891,2818382.9,0.0500,-23.23,-79.23
892,2851018.3,0.0500,-23.46,-79.09
893,2884031.5,0.0500,-23.05,-77.70
894,2917427.0,0.0500,-23.75,-79.08
895,2951209.2,0.0500,-24.04,-79.66
896,2985382.6,0.0500,-24.14,-81.11
897,3019951.7,0.0500,-24.39,-81.41
898,3054921.1,0.0500,-24.79,-78.08
899,3090295.4,0.0500,-24.99,-82.21
900,3126079.4,0.0500,-24.95,-83.31
901,3162277.7,0.0500,-25.19,-82.86
902,3198895.1,0.0500,-25.26,-83.94
903,3235936.6,0.0500,-25.57,-83.35
904,3273406.9,0.0500,-25.60,-84.09
905,3311311.2,0.0500,-25.66,-84.33
906,3349654.4,0.0500,-25.89,-85.79
907,3388441.6,0.0500,-26.15,-82.80
908,3427677.9,0.0500,-26.65,-85.83
909,3467368.5,0.0500,-26.45,-86.59
910,3507518.7,0.0500,-26.86,-82.75
911,3548133.9,0.0500,-26.80,-87.24
912,3589219.3,0.0500,-26.89,-88.89
913,3630780.5,0.0500,-27.07,-88.54
914,3672823.0,0.0500,-27.39,-88.79
915,3715352.3,0.0500,-27.37,-90.76
916,3758374.0,0.0500,-27.67,-89.11
917,3801894.0,0.0500,-27.81,-91.03
918,3845917.8,0.0500,-27.92,-89.95
919,3890451.4,0.0500,-27.82,-88.53
920,3935500.8,0.0500,-28.11,-90.73
921,3981071.7,0.0500,-28.40,-94.73
922,4027170.3,0.0500,-28.56,-94.00
923,4073802.8,0.0500,-28.75,-94.79
924,4120975.2,0.0500,-28.97,-89.70
925,4168693.8,0.0500,-29.06,-95.86
926,4216965.0,0.0500,-28.90,-98.10
927,4265795.2,0.0500,-29.51,-95.50
928,4315190.8,0.0500,-29.45,-98.23
929,4365158.3,0.0500,-29.62,-96.89
930,4415704.5,0.0500,-29.77,-97.39
931,4466835.9,0.0500,-30.14,-102.77
932,4518559.4,0.0500,-30.14,-101.78
933,4570881.9,0.0500,-30.30,-98.75
934,4623810.2,0.0500,-30.73,-102.49
935,4677351.4,0.0500,-30.69,-104.29
936,4731512.6,0.0500,-30.35,-105.65
937,4786300.9,0.0500,-31.07,-103.13
938,4841723.7,0.0500,-31.15,-102.88
939,4897788.2,0.0500,-31.54,-109.04
940,4954501.9,0.0500,-31.47,-107.04
941,5011872.3,0.0500,-31.91,-108.22
942,5069907.1,0.0500,-31.93,-110.41
943,5128613.8,0.0500,-31.74,-111.89
944,5188000.4,0.0500,-31.99,-111.32
945,5248074.6,0.0500,-32.43,-111.40
946,5308844.4,0.0500,-32.08,-114.38
947,5370318.0,0.0500,-32.56,-116.03
948,5432503.3,0.0500,-32.54,-115.23
949,5495408.7,0.0500,-33.03,-117.32
950,5559042.6,0.0500,-33.52,-119.16
951,5623413.3,0.0500,-33.65,-119.07
952,5688529.3,0.0500,-37.13,-119.78
953,5754399.4,0.0500,-33.94,-124.46
954,5821032.2,0.0500,-33.87,-129.25
955,5888436.6,0.0500,-33.91,-124.86
956,5956621.4,0.0500,-33.78,-124.62
957,6025595.9,0.0500,-33.91,-134.41
958,6095369.0,0.0500,-34.95,-131.62
959,6165950.0,0.0500,-34.15,-130.28
960,6237348.4,0.0500,-35.34,-128.74
961,6309573.4,0.0500,-34.95,-141.05
962,6382634.9,0.0500,-35.84,-143.18
963,6456542.3,0.0500,-35.51,-143.80
964,6531305.5,0.0500,-36.12,-150.55
965,6606934.5,0.0500,-36.81,-147.39
966,6683439.2,0.0500,-36.30,-154.35
967,6760829.8,0.0500,-36.32,-152.32
968,6839116.5,0.0500,-36.73,-155.33
969,6918309.7,0.0500,-36.77,-151.31
970,6998420.0,0.0500,-37.48,-162.75
971,7079457.8,0.0500,-35.79,-153.01
972,7161434.1,0.0500,-35.54,-159.53
973,7244359.6,0.0500,-36.03,-163.57
974,7328245.3,0.0500,-35.72,-167.88
975,7413102.4,0.0500,-35.17,189.47
976,7498942.1,0.0500,-35.83,188.25
977,7585775.8,0.0500,-35.61,184.05
978,7673614.9,0.0500,-34.99,179.23
979,7762471.2,0.0500,-34.71,175.39
980,7852356.3,0.0500,-34.65,175.54
981,7943282.3,0.0500,-33.82,174.20
982,8035261.2,0.0500,-34.40,172.50
983,8128305.2,0.0500,-33.85,166.14
984,8222426.5,0.0500,-33.46,164.10
985,8317637.7,0.0500,-32.47,164.10
986,8413951.4,0.0500,-32.32,157.69
987,8511380.4,0.0500,-30.64,151.72
988,8609937.5,0.0500,-32.12,153.61
989,8709635.9,0.0500,-31.26,147.38
990,8810488.7,0.0500,-31.61,145.44
991,8912509.4,0.0500,-30.97,138.76
992,9015711.4,0.0500,-30.75,139.31
993,9120108.4,0.0500,-31.53,132.54
994,9225714.3,0.0500,-31.56,135.21
995,9332543.0,0.0500,-30.65,135.32
996,9440608.8,0.0500,-30.66,134.30
997,9549925.9,0.0500,-29.96,133.60
998,9660508.8,0.0500,-29.77,132.41
999,9772372.2,0.0500,-29.30,130.36
1000,9885530.9,0.0500,-28.87,126.74
1001,10000000.0,0.0500,-28.48,126.03
